127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17 HTTP/1.0" 200 158005
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.2 HTTP/1.0" 200 1191
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-includes/js/media-views.min.js?ver=6.2 HTTP/1.0" 200 110211
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=6.2 HTTP/1.0" 200 1107
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-includes/js/media-editor.min.js?ver=6.2 HTTP/1.0" 200 10885
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-includes/js/media-audiovideo.min.js?ver=6.2 HTTP/1.0" 200 12075
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-includes/js/mce-view.min.js?ver=6.2 HTTP/1.0" 200 9883
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-includes/js/imgareaselect/jquery.imgareaselect.min.js?ver=6.2 HTTP/1.0" 200 9768
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-admin/js/image-edit.min.js?ver=6.2 HTTP/1.0" 200 11242
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-includes/js/media-grid.min.js?ver=6.2 HTTP/1.0" 200 13339
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-admin/js/media.min.js?ver=6.2 HTTP/1.0" 200 2416
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "GET /wp-includes/images/spinner.gif HTTP/1.0" 200 3656
127.0.0.1 - - [10/Apr/2023:12:02:00 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 26
127.0.0.1 - - [10/Apr/2023:12:02:02 +0200] "GET /wp-admin/edit.php?post_type=page HTTP/1.0" 200 47949
127.0.0.1 - - [10/Apr/2023:12:02:02 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [10/Apr/2023:12:02:10 +0200] "GET /wp-admin/edit.php?s=&post_status=all&post_type=page&_wpnonce=60ecfab1cd&_wp_http_referer=%2Fwp-admin%2Fedit.php%3Fpost_type%3Dpage&action=trash&m=0&paged=1&post%5B%5D=3&post%5B%5D=2&action2=trash HTTP/1.0" 302 -
127.0.0.1 - - [10/Apr/2023:12:02:10 +0200] "GET /wp-admin/edit.php?post_type=page&paged=1&trashed=2&ids=3%2C2&locked=0 HTTP/1.0" 200 32260
127.0.0.1 - - [10/Apr/2023:12:02:11 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [10/Apr/2023:12:02:23 +0200] "GET /wp-admin/themes.php HTTP/1.0" 200 50307
127.0.0.1 - - [10/Apr/2023:12:02:25 +0200] "GET /wp-includes/js/customize-base.min.js?ver=6.2 HTTP/1.0" 200 7852
127.0.0.1 - - [10/Apr/2023:12:02:25 +0200] "GET /wp-admin/js/theme.min.js?ver=6.2 HTTP/1.0" 200 27055
127.0.0.1 - - [10/Apr/2023:12:02:25 +0200] "GET /wp-content/themes/twentytwentythree/screenshot.png?ver=1.1 HTTP/1.0" 200 95166
127.0.0.1 - - [10/Apr/2023:12:02:25 +0200] "GET /wp-content/themes/twentytwentyone/screenshot.png?ver=1.8 HTTP/1.0" 200 282897
127.0.0.1 - - [10/Apr/2023:12:02:25 +0200] "GET /wp-content/themes/twentytwentytwo/screenshot.png?ver=1.4 HTTP/1.0" 200 162290
127.0.0.1 - - [10/Apr/2023:12:02:24 +0200] "POST /wp-cron.php?doing_wp_cron=1681120944.2821578979492187500000 HTTP/1.0" 200 -
127.0.0.1 - - [10/Apr/2023:12:03:25 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [10/Apr/2023:12:05:26 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [10/Apr/2023:12:07:27 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [10/Apr/2023:12:09:28 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [10/Apr/2023:12:11:29 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [10/Apr/2023:12:13:30 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [10/Apr/2023:12:24:45 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [10/Apr/2023:12:24:56 +0200] "GET /wp-admin/themes.php HTTP/1.0" 200 52381
127.0.0.1 - - [10/Apr/2023:12:25:00 +0200] "GET /wp-admin/undefined HTTP/1.0" 404 47798
127.0.0.1 - - [10/Apr/2023:12:25:10 +0200] "GET /wp-admin/customize.php?theme=Horizon-Properties-custom&return=http%3A%2F%2Fhorizon-properties.local%2Fwp-admin%2Fthemes.php%3Ftheme%3DHorizon-Properties-custom HTTP/1.0" 200 455290
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-includes/js/codemirror/codemirror.min.css?ver=5.29.1-alpha-ee20357 HTTP/1.0" 200 15899
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-includes/js/jquery/ui/draggable.min.js?ver=1.13.2 HTTP/1.0" 200 18321
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-includes/js/jquery/ui/droppable.min.js?ver=1.13.2 HTTP/1.0" 200 6647
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-includes/js/utils.min.js?ver=6.2 HTTP/1.0" 200 1864
127.0.0.1 - - [10/Apr/2023:12:25:11 +0200] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon&load%5Bchunk_1%5D=,l10n,buttons,customize-controls,customize-widgets,wp-block-library,wp-components,wp-widgets,wp-block-editor,wp-nux,wp-reusable-&load%5Bchunk_2%5D=blocks,wp-editor,wp-reset-editor-styles,wp-block-editor-content,wp-editor-classic-layout-styles,wp-edit-blocks,wp-customize-widg&load%5Bchunk_3%5D=ets,wp-block-directory,wp-format-library,customize-nav-menus,code-editor,media-views&ver=6.2 HTTP/1.0" 200 928743
